date,time,sea_water_temperature
2024-06-06,20:30:00Z,
2024-06-06,20:58:20Z,17.14999962
2024-06-06,21:00:00Z,
2024-06-06,21:28:20Z,17.04999924
2024-06-06,21:30:00Z,
2024-06-06,21:58:20Z,17.20000076
2024-06-06,22:00:00Z,
2024-06-06,22:28:20Z,17.35000038
2024-06-06,22:30:00Z,
2024-06-06,22:58:20Z,17.60000038
2024-06-06,23:00:00Z,
2024-06-06,23:28:20Z,17.75
2024-06-06,23:30:00Z,
2024-06-06,23:58:20Z,17.85000038
2024-06-07,00:00:00Z,
2024-06-07,00:28:20Z,17.89999962
2024-06-07,00:30:00Z,
2024-06-07,00:58:20Z,17.85000038
2024-06-07,01:00:00Z,
2024-06-07,01:28:20Z,17.54999924
2024-06-07,01:30:00Z,
2024-06-07,01:58:20Z,17.54999924
2024-06-07,02:00:00Z,
2024-06-07,02:28:20Z,17.64999962
2024-06-07,02:30:00Z,
2024-06-07,02:58:20Z,17.45000076
2024-06-07,03:00:00Z,
2024-06-07,03:28:20Z,17.25
2024-06-07,03:30:00Z,
2024-06-07,03:58:20Z,16.60000038
2024-06-07,04:00:00Z,
2024-06-07,04:28:20Z,16.85000038
2024-06-07,04:30:00Z,
2024-06-07,04:58:20Z,17.20000076
2024-06-07,05:00:00Z,
2024-06-07,05:28:20Z,17.29999924
2024-06-07,05:30:00Z,
2024-06-07,05:58:20Z,17.25
2024-06-07,06:00:00Z,
2024-06-07,06:28:20Z,17.25
2024-06-07,06:30:00Z,
2024-06-07,06:58:20Z,17.20000076
2024-06-07,07:00:00Z,
2024-06-07,07:28:20Z,17.29999924
2024-06-07,07:30:00Z,
2024-06-07,07:58:20Z,17.29999924
2024-06-07,08:00:00Z,
2024-06-07,08:28:20Z,17.35000038
2024-06-07,08:30:00Z,
2024-06-07,08:58:20Z,17.35000038
2024-06-07,09:00:00Z,
2024-06-07,09:28:20Z,17.39999962
2024-06-07,09:30:00Z,
2024-06-07,09:58:20Z,17.39999962
2024-06-07,10:00:00Z,
2024-06-07,10:28:20Z,17.39999962
2024-06-07,10:30:00Z,
2024-06-07,10:58:20Z,17.35000038
2024-06-07,11:00:00Z,
2024-06-07,11:28:20Z,17.35000038
2024-06-07,11:30:00Z,
2024-06-07,11:58:20Z,17.29999924
2024-06-07,12:00:00Z,
2024-06-07,12:28:20Z,17.29999924
2024-06-07,12:30:00Z,
2024-06-07,12:58:20Z,17.25
2024-06-07,13:00:00Z,
2024-06-07,13:28:20Z,17.29999924
2024-06-07,13:30:00Z,
2024-06-07,13:58:20Z,17.29999924
2024-06-07,14:00:00Z,
2024-06-07,14:28:20Z,17.29999924
2024-06-07,14:30:00Z,
2024-06-07,14:58:20Z,17.45000076
2024-06-07,15:00:00Z,
2024-06-07,15:28:20Z,17.39999962
2024-06-07,15:30:00Z,
2024-06-07,15:58:20Z,17.5
2024-06-07,16:00:00Z,
2024-06-07,16:28:20Z,17.5
2024-06-07,16:30:00Z,
2024-06-07,16:58:20Z,17.5
2024-06-07,17:00:00Z,
2024-06-07,17:28:20Z,17.29999924
2024-06-07,17:30:00Z,
2024-06-07,17:58:20Z,17.35000038
2024-06-07,18:00:00Z,
2024-06-07,18:28:20Z,17.54999924
2024-06-07,18:30:00Z,
2024-06-07,18:58:20Z,17.5
2024-06-07,19:00:00Z,
2024-06-07,19:28:20Z,17.70000076
2024-06-07,19:30:00Z,
2024-06-07,19:58:20Z,17.79999924
2024-06-07,20:00:00Z,
2024-06-07,20:28:20Z,17.89999962
2024-06-07,20:30:00Z,
2024-06-07,20:58:20Z,17.85000038
2024-06-07,21:00:00Z,
2024-06-07,21:28:20Z,17.89999962
2024-06-07,21:30:00Z,
2024-06-07,21:58:20Z,17.85000038
2024-06-07,22:00:00Z,
2024-06-07,22:28:20Z,17.89999962
2024-06-07,22:30:00Z,
2024-06-07,22:58:20Z,17.85000038
2024-06-07,23:00:00Z,
2024-06-07,23:28:20Z,17.79999924
2024-06-07,23:30:00Z,
2024-06-07,23:58:20Z,17.70000076
2024-06-08,00:00:00Z,
2024-06-08,00:28:20Z,17.64999962
2024-06-08,00:30:00Z,
2024-06-08,00:58:20Z,17.54999924
2024-06-08,01:00:00Z,
2024-06-08,01:28:20Z,17.64999962
2024-06-08,01:30:00Z,
2024-06-08,01:58:20Z,17.54999924
2024-06-08,02:00:00Z,
2024-06-08,02:28:20Z,17.64999962
2024-06-08,02:30:00Z,
2024-06-08,02:58:20Z,17.60000038
2024-06-08,03:00:00Z,
2024-06-08,03:28:20Z,17.29999924
2024-06-08,03:30:00Z,
2024-06-08,03:58:20Z,17.10000038
2024-06-08,04:30:00Z,
2024-06-08,04:58:20Z,17.29999924
2024-06-08,05:00:00Z,
2024-06-08,05:28:20Z,17.60000038
2024-06-08,05:30:00Z,
2024-06-08,05:58:20Z,17.60000038
2024-06-08,06:00:00Z,
2024-06-08,06:28:20Z,17.85000038
2024-06-08,06:30:00Z,
2024-06-08,06:58:20Z,17.89999962
2024-06-08,07:00:00Z,
2024-06-08,07:28:20Z,17.95000076
2024-06-08,07:30:00Z,
2024-06-08,07:58:20Z,18
2024-06-08,08:00:00Z,
2024-06-08,08:28:20Z,18
2024-06-08,08:30:00Z,
2024-06-08,08:58:20Z,18
2024-06-08,09:00:00Z,
2024-06-08,09:28:20Z,17.95000076
2024-06-08,09:30:00Z,
2024-06-08,09:58:20Z,17.95000076
2024-06-08,10:00:00Z,
2024-06-08,10:28:20Z,17.95000076
2024-06-08,10:30:00Z,
2024-06-08,10:58:20Z,17.89999962
2024-06-08,11:00:00Z,
2024-06-08,11:28:20Z,17.85000038
2024-06-08,11:30:00Z,
2024-06-08,11:58:20Z,17.70000076
2024-06-08,12:00:00Z,
2024-06-08,12:28:20Z,17.64999962
2024-06-08,12:30:00Z,
2024-06-08,12:58:20Z,17.60000038
2024-06-08,13:00:00Z,
2024-06-08,13:28:20Z,17.60000038
2024-06-08,13:30:00Z,
2024-06-08,13:58:20Z,17.64999962
2024-06-08,14:00:00Z,
2024-06-08,14:28:20Z,17.64999962
2024-06-08,14:30:00Z,
2024-06-08,14:58:20Z,17.60000038
2024-06-08,15:00:00Z,
2024-06-08,15:28:20Z,17.64999962
2024-06-08,15:30:00Z,
2024-06-08,15:58:20Z,17.64999962
2024-06-08,16:00:00Z,
2024-06-08,16:28:20Z,17.79999924
2024-06-08,16:30:00Z,
2024-06-08,16:58:20Z,17.85000038
2024-06-08,17:00:00Z,
2024-06-08,17:28:20Z,17.79999924
2024-06-08,17:30:00Z,
2024-06-08,17:58:20Z,17.79999924
2024-06-08,18:00:00Z,
2024-06-08,18:28:20Z,17.85000038
2024-06-08,18:30:00Z,
2024-06-08,18:58:20Z,17.89999962
2024-06-08,19:00:00Z,
2024-06-08,19:28:20Z,17.95000076
2024-06-08,19:30:00Z,
2024-06-08,19:58:20Z,17.95000076
2024-06-08,20:00:00Z,
2024-06-08,20:28:20Z,18.10000038
2024-06-08,20:30:00Z,
2024-06-08,20:58:20Z,18.20000076
2024-06-08,21:00:00Z,
2024-06-08,21:28:20Z,18.20000076
2024-06-08,21:30:00Z,
2024-06-08,21:58:20Z,18.10000038
2024-06-08,22:00:00Z,
2024-06-08,22:28:20Z,18.04999924
2024-06-08,22:30:00Z,
2024-06-08,22:58:20Z,18.14999962
2024-06-08,23:00:00Z,
2024-06-08,23:28:20Z,18.10000038
2024-06-08,23:30:00Z,
2024-06-08,23:58:20Z,18.04999924
2024-06-09,00:00:00Z,
2024-06-09,00:28:20Z,17.95000076
2024-06-09,00:30:00Z,
2024-06-09,00:58:20Z,17.95000076
2024-06-09,01:00:00Z,
2024-06-09,01:28:20Z,18.10000038
2024-06-09,01:30:00Z,
2024-06-09,01:58:20Z,18.10000038
2024-06-09,02:00:00Z,
2024-06-09,02:28:20Z,18.20000076
2024-06-09,02:30:00Z,
2024-06-09,02:58:20Z,18.10000038
2024-06-09,03:00:00Z,
2024-06-09,03:28:20Z,18.04999924
2024-06-09,03:30:00Z,
2024-06-09,03:58:20Z,18.04999924
2024-06-09,04:00:00Z,
2024-06-09,04:28:20Z,18.10000038
2024-06-09,04:30:00Z,
2024-06-09,04:58:20Z,18.04999924
2024-06-09,05:00:00Z,
2024-06-09,05:28:20Z,18.04999924
2024-06-09,05:30:00Z,
2024-06-09,05:58:20Z,18
2024-06-09,06:00:00Z,
2024-06-09,06:28:20Z,17.85000038
2024-06-09,06:30:00Z,
2024-06-09,06:58:20Z,17.85000038
2024-06-09,07:00:00Z,
2024-06-09,07:28:20Z,17.75
2024-06-09,07:30:00Z,
2024-06-09,07:58:20Z,17.70000076
2024-06-09,08:00:00Z,
2024-06-09,08:28:20Z,17.64999962
2024-06-09,08:30:00Z,
2024-06-09,08:58:20Z,17.64999962
2024-06-09,09:00:00Z,
2024-06-09,09:28:20Z,17.70000076
2024-06-09,09:30:00Z,
2024-06-09,09:58:20Z,17.5
2024-06-09,10:00:00Z,
2024-06-09,10:28:20Z,17.54999924
2024-06-09,10:30:00Z,
2024-06-09,10:58:20Z,17.54999924
2024-06-09,11:00:00Z,
2024-06-09,11:28:20Z,17.54999924
2024-06-09,11:30:00Z,
2024-06-09,11:58:20Z,17.54999924
2024-06-09,12:00:00Z,
2024-06-09,12:28:20Z,17.54999924
2024-06-09,12:30:00Z,
2024-06-09,12:58:20Z,17.54999924
2024-06-09,13:00:00Z,
2024-06-09,13:28:20Z,17.54999924
2024-06-09,13:30:00Z,
2024-06-09,13:58:20Z,17.5
2024-06-09,14:00:00Z,
2024-06-09,14:28:20Z,17.45000076
2024-06-09,14:30:00Z,
2024-06-09,14:58:20Z,17.45000076
2024-06-09,15:00:00Z,
2024-06-09,15:28:20Z,17.45000076
2024-06-09,15:30:00Z,
2024-06-09,15:58:20Z,17.45000076
2024-06-09,16:00:00Z,
2024-06-09,16:28:20Z,17.45000076
2024-06-09,16:30:00Z,
2024-06-09,16:58:20Z,17.45000076
2024-06-09,17:00:00Z,
2024-06-09,17:28:20Z,17.64999962
2024-06-09,18:00:00Z,
2024-06-09,18:28:20Z,17.79999924
2024-06-09,18:30:00Z,
2024-06-09,18:58:20Z,17.89999962
2024-06-09,19:00:00Z,
2024-06-09,19:28:20Z,18.10000038
2024-06-09,19:30:00Z,
2024-06-09,19:58:20Z,18.35000038
2024-06-09,20:00:00Z,
2024-06-09,20:28:20Z,18.04999924
2024-06-09,20:30:00Z,
2024-06-09,20:58:20Z,18.04999924
2024-06-09,21:00:00Z,
2024-06-09,21:28:20Z,18.10000038
2024-06-09,21:30:00Z,
2024-06-09,21:58:20Z,17.95000076
2024-06-09,22:30:00Z,
2024-06-09,22:58:20Z,18.04999924
2024-06-09,23:00:00Z,
2024-06-09,23:28:20Z,18.35000038
2024-06-09,23:30:00Z,
2024-06-09,23:58:20Z,18.45000076
2024-06-10,00:30:00Z,
2024-06-10,00:58:20Z,18.29999924
2024-06-10,01:00:00Z,
2024-06-10,01:28:20Z,18.20000076
2024-06-10,01:30:00Z,
2024-06-10,01:58:20Z,18.10000038
2024-06-10,02:00:00Z,
2024-06-10,02:28:20Z,18.29999924
2024-06-10,02:30:00Z,
2024-06-10,02:58:20Z,18.20000076
2024-06-10,03:00:00Z,
2024-06-10,03:28:20Z,18.10000038
2024-06-10,03:30:00Z,
2024-06-10,03:58:20Z,18.10000038
2024-06-10,04:00:00Z,
2024-06-10,04:28:20Z,18.10000038
2024-06-10,04:30:00Z,
2024-06-10,04:58:20Z,18.04999924
2024-06-10,05:00:00Z,
2024-06-10,05:28:20Z,18.04999924
2024-06-10,05:30:00Z,
2024-06-10,05:58:20Z,18.04999924
2024-06-10,06:00:00Z,
2024-06-10,06:28:20Z,18.04999924
2024-06-10,06:30:00Z,
2024-06-10,06:58:20Z,18
2024-06-10,07:00:00Z,
2024-06-10,07:28:20Z,17.95000076
2024-06-10,07:30:00Z,
2024-06-10,07:58:20Z,17.89999962
2024-06-10,08:00:00Z,
2024-06-10,08:28:20Z,17.89999962
2024-06-10,08:30:00Z,
2024-06-10,08:58:20Z,17.89999962
2024-06-10,09:00:00Z,
2024-06-10,09:28:20Z,17.85000038
2024-06-10,09:30:00Z,
2024-06-10,09:58:20Z,17.85000038
2024-06-10,10:00:00Z,
2024-06-10,10:28:20Z,17.85000038
2024-06-10,10:30:00Z,
2024-06-10,10:58:20Z,17.64999962
2024-06-10,11:00:00Z,
2024-06-10,11:28:20Z,17.60000038
2024-06-10,11:30:00Z,
2024-06-10,11:58:20Z,17.64999962
2024-06-10,12:00:00Z,
2024-06-10,12:28:20Z,17.60000038
2024-06-10,12:30:00Z,
2024-06-10,12:58:20Z,17.60000038
2024-06-10,13:00:00Z,
2024-06-10,13:28:20Z,17.60000038
2024-06-10,13:30:00Z,
2024-06-10,13:58:20Z,17.54999924
2024-06-10,14:00:00Z,
2024-06-10,14:28:20Z,17.54999924
2024-06-10,14:30:00Z,
2024-06-10,14:58:20Z,17.45000076
2024-06-10,15:00:00Z,
2024-06-10,15:28:20Z,17.35000038
2024-06-10,15:30:00Z,
2024-06-10,15:58:20Z,17.35000038
2024-06-10,16:00:00Z,
2024-06-10,16:28:20Z,17.39999962
2024-06-10,16:30:00Z,
2024-06-10,16:58:20Z,17.39999962
2024-06-10,17:00:00Z,
2024-06-10,17:28:20Z,17.45000076
2024-06-10,17:30:00Z,
2024-06-10,17:58:20Z,17.54999924
2024-06-10,18:00:00Z,
2024-06-10,18:28:20Z,17.60000038
2024-06-10,18:30:00Z,
2024-06-10,18:58:20Z,17.70000076
2024-06-10,19:00:00Z,
2024-06-10,19:28:20Z,17.85000038
2024-06-10,19:30:00Z,
2024-06-10,19:58:20Z,17.95000076
2024-06-10,20:00:00Z,
2024-06-10,20:28:20Z,18.29999924
2024-06-10,20:30:00Z,
2024-06-10,20:58:20Z,18.29999924
2024-06-10,21:00:00Z,
2024-06-10,21:28:20Z,18.5
2024-06-10,21:30:00Z,
2024-06-10,21:58:20Z,18.39999962
2024-06-10,22:00:00Z,
2024-06-10,22:28:20Z,18.29999924
2024-06-10,22:30:00Z,
2024-06-10,22:58:20Z,18.20000076
2024-06-10,23:00:00Z,
2024-06-10,23:28:20Z,18.04999924
2024-06-10,23:30:00Z,
2024-06-10,23:58:20Z,17.85000038
2024-06-11,00:00:00Z,
2024-06-11,00:28:20Z,17.79999924
2024-06-11,00:30:00Z,
2024-06-11,00:58:20Z,17.79999924
2024-06-11,01:00:00Z,
2024-06-11,01:28:20Z,17.70000076
2024-06-11,01:30:00Z,
2024-06-11,01:58:20Z,17.75
2024-06-11,02:30:00Z,
2024-06-11,02:58:20Z,17.64999962
2024-06-11,03:00:00Z,
2024-06-11,03:28:20Z,17.70000076
2024-06-11,03:30:00Z,
2024-06-11,03:58:20Z,17.70000076
2024-06-11,04:00:00Z,
2024-06-11,04:28:20Z,17.70000076
2024-06-11,04:30:00Z,
2024-06-11,04:58:20Z,17.64999962
2024-06-11,05:00:00Z,
2024-06-11,05:28:20Z,17.70000076
2024-06-11,05:30:00Z,
2024-06-11,05:58:20Z,17.70000076
2024-06-11,06:00:00Z,
2024-06-11,06:28:20Z,17.64999962
2024-06-11,06:30:00Z,
2024-06-11,06:58:20Z,17.60000038
2024-06-11,07:00:00Z,
2024-06-11,07:28:20Z,17.60000038
2024-06-11,07:30:00Z,
2024-06-11,07:58:20Z,17.54999924
2024-06-11,08:00:00Z,
2024-06-11,08:28:20Z,17.54999924
2024-06-11,08:30:00Z,
2024-06-11,08:58:20Z,17.5
2024-06-11,09:00:00Z,
2024-06-11,09:28:20Z,17.45000076
2024-06-11,09:30:00Z,
2024-06-11,09:58:20Z,17.45000076
2024-06-11,10:00:00Z,
2024-06-11,10:28:20Z,17.45000076
2024-06-11,10:30:00Z,
2024-06-11,10:58:20Z,17.45000076
2024-06-11,11:00:00Z,
2024-06-11,11:28:20Z,17.5
2024-06-11,11:30:00Z,
2024-06-11,11:58:20Z,17.54999924
2024-06-11,12:00:00Z,
2024-06-11,12:28:20Z,17.5
2024-06-11,12:30:00Z,
2024-06-11,12:58:20Z,17.54999924
2024-06-11,13:00:00Z,
2024-06-11,13:28:20Z,17.54999924
2024-06-11,13:30:00Z,
2024-06-11,13:58:20Z,17.54999924
2024-06-11,14:00:00Z,
2024-06-11,14:28:20Z,17.5
2024-06-11,14:30:00Z,
2024-06-11,14:58:20Z,17.54999924
2024-06-11,15:00:00Z,
2024-06-11,15:28:20Z,17.60000038
2024-06-11,15:30:00Z,
2024-06-11,15:58:20Z,17.64999962
2024-06-11,16:00:00Z,
2024-06-11,16:28:20Z,17.64999962
2024-06-11,16:30:00Z,
2024-06-11,16:58:20Z,17.64999962
2024-06-11,17:00:00Z,
2024-06-11,17:28:20Z,17.70000076
2024-06-11,17:30:00Z,
2024-06-11,17:58:20Z,17.75
2024-06-11,18:00:00Z,
2024-06-11,18:28:20Z,17.79999924
2024-06-11,18:30:00Z,
2024-06-11,18:58:20Z,17.85000038
2024-06-11,19:00:00Z,
2024-06-11,19:28:20Z,17.95000076
2024-06-11,19:30:00Z,
2024-06-11,19:58:20Z,18
2024-06-11,20:00:00Z,
2024-06-11,20:28:20Z,17.95000076
2024-06-11,20:30:00Z,
2024-06-11,20:58:20Z,17.89999962
2024-06-11,21:00:00Z,
2024-06-11,21:28:20Z,17.95000076
2024-06-11,21:30:00Z,
2024-06-11,21:58:20Z,17.95000076
2024-06-11,22:00:00Z,
2024-06-11,22:28:20Z,18.04999924
2024-06-11,22:30:00Z,
2024-06-11,22:58:20Z,18.04999924
2024-06-11,23:00:00Z,
2024-06-11,23:28:20Z,18.14999962
2024-06-11,23:30:00Z,
2024-06-11,23:58:20Z,18.20000076
2024-06-12,00:00:00Z,
2024-06-12,00:28:20Z,18.04999924
2024-06-12,00:30:00Z,
2024-06-12,00:58:20Z,18.10000038
2024-06-12,01:00:00Z,
2024-06-12,01:28:20Z,18.04999924
2024-06-12,01:30:00Z,
2024-06-12,01:58:20Z,17.95000076
2024-06-12,02:00:00Z,
2024-06-12,02:28:20Z,17.95000076
2024-06-12,02:30:00Z,
2024-06-12,02:58:20Z,18.04999924
2024-06-12,03:00:00Z,
2024-06-12,03:28:20Z,18
2024-06-12,03:30:00Z,
2024-06-12,03:58:20Z,17.95000076
2024-06-12,04:00:00Z,
2024-06-12,04:28:20Z,17.95000076
2024-06-12,04:30:00Z,
2024-06-12,04:58:20Z,17.89999962
2024-06-12,05:00:00Z,
2024-06-12,05:28:20Z,17.89999962
2024-06-12,05:30:00Z,
2024-06-12,05:58:20Z,17.89999962
2024-06-12,06:00:00Z,
2024-06-12,06:28:20Z,17.89999962
2024-06-12,06:30:00Z,
2024-06-12,06:58:20Z,17.89999962
2024-06-12,07:00:00Z,
2024-06-12,07:28:20Z,17.85000038
2024-06-12,07:30:00Z,
2024-06-12,07:58:20Z,17.85000038
2024-06-12,08:00:00Z,
2024-06-12,08:28:20Z,17.85000038
2024-06-12,08:30:00Z,
2024-06-12,08:58:20Z,17.85000038
2024-06-12,09:00:00Z,
2024-06-12,09:28:20Z,17.79999924
2024-06-12,09:30:00Z,
2024-06-12,09:58:20Z,17.75
2024-06-12,10:00:00Z,
2024-06-12,10:28:20Z,17.79999924
2024-06-12,10:30:00Z,
2024-06-12,10:58:20Z,17.79999924
2024-06-12,11:00:00Z,
2024-06-12,11:28:20Z,17.85000038
2024-06-12,11:30:00Z,
2024-06-12,11:58:20Z,17.85000038
2024-06-12,12:00:00Z,
2024-06-12,12:28:20Z,17.85000038
2024-06-12,12:30:00Z,
2024-06-12,12:58:20Z,17.85000038
2024-06-12,13:00:00Z,
2024-06-12,13:28:20Z,17.85000038
2024-06-12,13:30:00Z,
2024-06-12,13:58:20Z,17.85000038
2024-06-12,14:00:00Z,
2024-06-12,14:28:20Z,17.79999924
2024-06-12,14:30:00Z,
2024-06-12,14:58:20Z,17.79999924
2024-06-12,15:00:00Z,
2024-06-12,15:28:20Z,17.79999924
2024-06-12,15:30:00Z,
2024-06-12,15:58:20Z,17.79999924
2024-06-12,16:00:00Z,
2024-06-12,16:28:20Z,17.79999924
2024-06-12,16:30:00Z,
2024-06-12,16:58:20Z,17.75
2024-06-12,17:00:00Z,
2024-06-12,17:28:20Z,17.75
2024-06-12,17:30:00Z,
2024-06-12,17:58:20Z,17.79999924
2024-06-12,18:00:00Z,
2024-06-12,18:28:20Z,17.85000038
2024-06-12,18:30:00Z,
2024-06-12,18:58:20Z,18
2024-06-12,19:00:00Z,
2024-06-12,19:28:20Z,18.10000038
2024-06-12,19:30:00Z,
2024-06-12,19:58:20Z,18.20000076
2024-06-12,20:00:00Z,
2024-06-12,20:28:20Z,18.35000038
2024-06-12,20:30:00Z,
2024-06-12,20:58:20Z,18.29999924
2024-06-12,21:00:00Z,
2024-06-12,21:28:20Z,18.39999962
2024-06-12,21:30:00Z,
2024-06-12,21:58:20Z,18.54999924
2024-06-12,22:00:00Z,
2024-06-12,22:28:20Z,18.45000076
2024-06-12,22:30:00Z,
2024-06-12,22:58:20Z,18.54999924
2024-06-12,23:00:00Z,
2024-06-12,23:28:20Z,18.45000076
2024-06-12,23:30:00Z,
2024-06-12,23:58:20Z,18.60000038
2024-06-13,00:00:00Z,
2024-06-13,00:28:20Z,18.14999962
2024-06-13,00:30:00Z,
2024-06-13,00:58:20Z,17.89999962
2024-06-13,01:00:00Z,
2024-06-13,01:28:20Z,17.89999962
2024-06-13,02:00:00Z,
2024-06-13,02:28:20Z,17.60000038
2024-06-13,02:30:00Z,
2024-06-13,02:58:20Z,17.64999962
2024-06-13,03:00:00Z,
2024-06-13,03:28:20Z,17.64999962
2024-06-13,03:30:00Z,
2024-06-13,03:58:20Z,17.60000038
2024-06-13,04:00:00Z,
2024-06-13,04:28:20Z,17.64999962
2024-06-13,04:30:00Z,
2024-06-13,04:58:20Z,17.64999962
2024-06-13,05:00:00Z,
2024-06-13,05:28:20Z,17.70000076
2024-06-13,05:30:00Z,
2024-06-13,05:58:20Z,17.64999962
2024-06-13,06:00:00Z,
2024-06-13,06:28:20Z,17.70000076
2024-06-13,06:30:00Z,
2024-06-13,06:58:20Z,17.70000076
2024-06-13,07:00:00Z,
2024-06-13,07:28:20Z,17.75
2024-06-13,07:30:00Z,
2024-06-13,07:58:20Z,17.75
2024-06-13,08:00:00Z,
2024-06-13,08:28:20Z,17.79999924
2024-06-13,08:30:00Z,
2024-06-13,08:58:20Z,17.79999924
2024-06-13,09:00:00Z,
2024-06-13,09:28:20Z,17.79999924
2024-06-13,09:30:00Z,
2024-06-13,09:58:20Z,17.75
2024-06-13,10:00:00Z,
2024-06-13,10:28:20Z,17.75
2024-06-13,10:30:00Z,
2024-06-13,10:58:20Z,17.75
2024-06-13,11:00:00Z,
2024-06-13,11:28:20Z,17.75
2024-06-13,11:30:00Z,
2024-06-13,11:58:20Z,17.75
2024-06-13,12:00:00Z,
2024-06-13,12:28:20Z,17.75
2024-06-13,12:30:00Z,
2024-06-13,12:58:20Z,17.70000076
2024-06-13,13:00:00Z,
2024-06-13,13:28:20Z,17.75
2024-06-13,13:30:00Z,
2024-06-13,13:58:20Z,17.70000076
2024-06-13,14:00:00Z,
2024-06-13,14:28:20Z,17.75
2024-06-13,14:30:00Z,
2024-06-13,14:58:20Z,17.75
2024-06-13,15:00:00Z,
2024-06-13,15:28:20Z,17.79999924
2024-06-13,15:30:00Z,
2024-06-13,15:58:20Z,17.79999924
2024-06-13,16:00:00Z,
2024-06-13,16:28:20Z,17.85000038
2024-06-13,17:00:00Z,
2024-06-13,17:28:20Z,18
2024-06-13,17:30:00Z,
2024-06-13,17:58:20Z,18.20000076
2024-06-13,18:00:00Z,
2024-06-13,18:28:20Z,18.70000076
2024-06-13,18:30:00Z,
2024-06-13,18:58:20Z,18.70000076
2024-06-13,19:00:00Z,
2024-06-13,19:28:20Z,18.54999924
2024-06-13,19:30:00Z,
2024-06-13,19:58:20Z,18.60000038
2024-06-13,20:00:00Z,
2024-06-13,20:28:20Z,18.79999924
2024-06-13,20:30:00Z,
2024-06-13,20:58:20Z,18.70000076
2024-06-13,21:00:00Z,
2024-06-13,21:28:20Z,18.54999924
2024-06-13,21:30:00Z,
2024-06-13,21:58:20Z,18.39999962
2024-06-13,22:00:00Z,
2024-06-13,22:28:20Z,18.39999962
2024-06-13,22:30:00Z,
2024-06-13,22:58:20Z,18.29999924
2024-06-13,23:00:00Z,
2024-06-13,23:28:20Z,18.29999924
2024-06-13,23:30:00Z,
2024-06-13,23:58:20Z,18.20000076
2024-06-14,00:00:00Z,
2024-06-14,00:28:20Z,18.10000038
2024-06-14,00:30:00Z,
2024-06-14,00:58:20Z,18.04999924
2024-06-14,01:00:00Z,
2024-06-14,01:28:20Z,18
2024-06-14,01:30:00Z,
2024-06-14,01:58:20Z,17.95000076
2024-06-14,02:00:00Z,
2024-06-14,02:28:20Z,17.95000076
2024-06-14,02:30:00Z,
2024-06-14,02:58:20Z,17.89999962
2024-06-14,03:00:00Z,
2024-06-14,03:28:20Z,17.85000038
2024-06-14,03:30:00Z,
2024-06-14,03:58:20Z,17.79999924
2024-06-14,04:00:00Z,
2024-06-14,04:28:20Z,17.64999962
2024-06-14,04:30:00Z,
2024-06-14,04:58:20Z,17.64999962
2024-06-14,05:00:00Z,
2024-06-14,05:28:20Z,17.64999962
2024-06-14,05:30:00Z,
2024-06-14,05:58:20Z,17.60000038
2024-06-14,06:00:00Z,
2024-06-14,06:28:20Z,17.54999924
2024-06-14,06:30:00Z,
2024-06-14,06:58:20Z,17.54999924
2024-06-14,07:00:00Z,
2024-06-14,07:28:20Z,17.54999924
2024-06-14,07:30:00Z,
2024-06-14,07:58:20Z,17.54999924
2024-06-14,08:00:00Z,
2024-06-14,08:28:20Z,17.5
2024-06-14,08:30:00Z,
2024-06-14,08:58:20Z,17.5
2024-06-14,09:00:00Z,
2024-06-14,09:28:20Z,17.5
2024-06-14,09:30:00Z,
2024-06-14,09:58:20Z,17.54999924
2024-06-14,10:00:00Z,
2024-06-14,10:28:20Z,17.54999924
2024-06-14,10:30:00Z,
2024-06-14,10:58:20Z,17.54999924
2024-06-14,11:00:00Z,
2024-06-14,11:28:20Z,17.60000038
2024-06-14,11:30:00Z,
2024-06-14,11:58:20Z,17.54999924
2024-06-14,12:00:00Z,
2024-06-14,12:28:20Z,17.54999924
2024-06-14,12:30:00Z,
2024-06-14,12:58:20Z,17.5
2024-06-14,13:00:00Z,
2024-06-14,13:28:20Z,17.54999924
2024-06-14,13:30:00Z,
2024-06-14,13:58:20Z,17.54999924
2024-06-14,14:00:00Z,
2024-06-14,14:28:20Z,17.60000038
2024-06-14,14:30:00Z,
2024-06-14,14:58:20Z,17.60000038
2024-06-14,15:00:00Z,
2024-06-14,15:28:20Z,17.60000038
2024-06-14,15:30:00Z,
2024-06-14,15:58:20Z,17.64999962
2024-06-14,16:00:00Z,
2024-06-14,16:28:20Z,17.70000076
2024-06-14,16:30:00Z,
2024-06-14,16:58:20Z,17.85000038
2024-06-14,17:00:00Z,
2024-06-14,17:28:20Z,17.89999962
2024-06-14,17:30:00Z,
2024-06-14,17:58:20Z,18
2024-06-14,18:00:00Z,
2024-06-14,18:28:20Z,18.25
2024-06-14,18:30:00Z,
2024-06-14,18:58:20Z,18.39999962
2024-06-14,19:00:00Z,
2024-06-14,19:28:20Z,18.54999924
2024-06-14,19:30:00Z,
2024-06-14,19:58:20Z,18.64999962
2024-06-14,20:00:00Z,
2024-06-14,20:28:20Z,18.70000076
2024-06-14,20:30:00Z,
2024-06-14,20:58:20Z,18.75
2024-06-14,21:00:00Z,
2024-06-14,21:28:20Z,18.75
2024-06-14,21:30:00Z,
2024-06-14,21:58:20Z,18.64999962
2024-06-14,22:00:00Z,
2024-06-14,22:28:20Z,18.29999924
